user_id,plan_tier,tenure_months,user_age,daily_active_days,avg_session_mins,feature_adoption_score,goals_set,social_connections,streak_days,support_tickets_30d,payment_failures,days_since_last_login,monthly_charge,total_revenue,churned
USR_00286,monthly,6,30,4.8,10.8,9.1,0,6,1,1,0,5,31.43,188.57999999999998,1
USR_00287,annual,1,24,9.5,10.1,12.0,1,3,3,1,0,13,18.97,18.97,1
USR_00288,monthly,11,29,26.4,15.9,5.3,1,5,8,0,0,14,30.95,340.45,1
USR_00289,annual,1,43,11.6,3.5,59.6,0,2,6,3,1,5,21.67,21.67,1
USR_00290,monthly,8,45,12.5,5.0,27.3,1,3,7,0,1,8,34.25,274.0,1
USR_00291,monthly,1,18,14.9,1.6,39.3,0,6,2,0,0,12,28.17,28.17,0
USR_00292,annual,4,40,12.1,10.6,86.9,1,5,4,0,0,4,19.29,77.16,1
USR_00293,monthly,13,34,13.2,32.4,32.9,0,3,4,0,0,5,30.77,400.01,1
USR_00294,monthly,7,39,12.6,23.9,24.1,0,5,0,0,1,1,35.44,248.07999999999998,0
USR_00295,annual,45,27,12.7,9.7,42.5,0,1,9,1,0,3,20.02,900.9,0
USR_00296,annual,24,18,6.3,12.4,24.2,1,3,2,1,0,4,20.39,489.36,1
USR_00297,monthly,5,36,16.7,58.4,26.8,0,2,12,0,0,1,36.22,181.1,1
USR_00298,annual,1,24,7.2,8.7,38.4,0,2,4,0,0,13,17.56,17.56,1
USR_00299,monthly,22,20,11.4,24.5,14.0,1,1,5,0,0,2,30.92,680.24,1
USR_00300,monthly,29,21,8.8,8.3,14.9,1,3,1,1,1,5,28.72,832.88,0
USR_00301,annual,20,36,13.0,1.0,15.6,0,3,7,1,0,2,20.92,418.40000000000003,0
USR_00302,annual,1,33,15.1,32.7,50.7,0,4,7,0,0,0,17.31,17.31,1
USR_00303,annual,60,38,14.1,1.4,42.0,1,6,5,1,2,3,24.09,1445.4,1
USR_00304,annual,3,37,9.3,14.6,42.7,0,4,1,0,2,2,25.21,75.63,0
USR_00305,premium,15,28,9.0,3.3,74.1,0,4,0,0,3,2,47.42,711.3000000000001,0
USR_00306,annual,28,31,0.8,27.8,2.0,0,3,0,0,0,1,20.94,586.32,1
USR_00307,monthly,3,27,14.7,2.7,37.4,1,3,10,0,0,7,28.54,85.62,0
USR_00308,annual,28,30,8.2,1.8,26.6,1,1,4,1,0,11,15.0,420.0,0
USR_00309,monthly,4,24,18.6,6.9,5.1,1,2,10,1,0,4,28.4,113.6,0
USR_00310,monthly,44,35,15.5,8.2,77.4,1,1,4,1,0,19,32.28,1420.3200000000002,1
USR_00311,monthly,3,40,8.9,20.5,36.5,1,2,5,0,0,3,23.99,71.97,1
USR_00312,monthly,36,25,6.5,17.2,4.1,0,2,1,0,0,7,31.77,1143.72,1
USR_00313,premium,1,42,11.1,4.8,58.7,1,2,8,1,2,0,45.67,45.67,0
USR_00314,annual,14,32,22.8,5.8,51.6,1,3,3,2,0,3,22.31,312.34,1
USR_00315,annual,9,33,18.2,10.3,36.4,1,3,6,0,0,1,22.16,199.44,0
USR_00316,monthly,7,18,9.7,9.6,26.5,1,0,1,0,0,3,31.08,217.56,0
USR_00317,monthly,3,18,5.5,23.8,24.8,0,2,2,0,0,13,26.47,79.41,0
USR_00318,monthly,14,33,12.4,7.7,58.4,0,2,5,0,0,1,26.8,375.2,1
USR_00319,monthly,2,38,9.7,26.9,46.7,1,1,2,1,2,7,28.5,57.0,1
USR_00320,annual,9,26,17.1,2.8,46.2,0,2,3,1,0,35,17.99,161.91,0
USR_00321,annual,3,45,3.6,24.3,31.9,0,4,1,0,0,4,19.81,59.42999999999999,0
USR_00322,annual,37,37,13.1,4.4,9.4,1,5,3,0,0,3,21.22,785.14,0
USR_00323,monthly,1,24,23.5,18.7,63.2,0,2,13,0,0,11,32.02,32.02,0
USR_00324,premium,2,32,18.4,10.0,87.9,1,1,8,0,0,2,53.39,106.78,0
USR_00325,annual,3,51,4.7,25.0,54.9,0,5,3,0,0,12,15.04,45.12,0
USR_00326,annual,6,22,11.2,3.2,21.3,1,4,8,1,0,3,19.35,116.10000000000001,0
USR_00327,annual,3,36,9.6,14.5,20.3,0,3,3,1,0,1,17.7,53.099999999999994,1
USR_00328,monthly,8,29,8.0,22.7,46.1,1,2,4,0,0,9,33.26,266.08,1
USR_00329,monthly,24,37,10.3,18.0,23.0,1,1,8,1,0,4,28.36,680.64,1
USR_00330,monthly,14,42,11.6,10.0,23.2,1,2,3,2,0,7,33.54,469.56,0
USR_00331,annual,10,28,20.2,13.5,51.9,1,3,10,1,0,0,15.17,151.7,0
USR_00332,monthly,1,40,15.8,2.6,31.3,0,2,11,0,0,19,32.32,32.32,1
USR_00333,monthly,14,49,17.8,2.9,56.3,0,1,13,0,0,4,28.2,394.8,1
USR_00334,monthly,2,32,16.0,3.7,32.8,1,0,4,1,0,8,28.33,56.66,1
USR_00335,monthly,18,38,4.3,21.1,5.7,1,3,3,0,0,5,29.46,530.28,1
USR_00336,premium,3,27,16.1,2.2,25.0,0,7,6,0,0,2,48.54,145.62,1
USR_00337,annual,6,32,14.4,4.3,38.4,1,2,5,0,0,1,16.03,96.18,1
USR_00338,monthly,5,30,16.6,30.4,28.8,1,3,6,0,3,18,31.79,158.95,1
USR_00339,monthly,23,38,23.4,16.9,26.5,1,2,9,0,2,3,29.73,683.79,0
USR_00340,monthly,1,41,9.5,15.9,29.3,0,4,1,1,1,1,25.54,25.54,1
USR_00341,monthly,10,31,9.6,7.3,76.4,1,6,3,0,3,4,27.79,277.9,1
USR_00342,monthly,1,44,12.3,14.5,39.3,0,4,6,0,3,4,30.37,30.37,1
USR_00343,monthly,14,44,8.0,10.0,21.7,1,3,4,1,2,4,34.24,479.36,0
USR_00344,monthly,28,38,6.5,1.0,21.8,0,8,3,0,0,6,25.45,712.6,1
USR_00345,annual,6,27,6.2,10.3,69.6,0,2,5,2,1,0,20.08,120.47999999999999,0
USR_00346,annual,8,27,8.4,7.2,7.8,1,5,2,1,0,3,21.29,170.32,1
USR_00347,monthly,31,25,3.0,1.5,13.3,0,3,0,0,0,5,29.78,923.1800000000001,1
USR_00348,monthly,8,39,25.0,5.1,9.1,1,3,3,1,0,2,34.15,273.2,1
USR_00349,annual,8,22,11.8,27.0,30.8,1,1,4,1,0,3,21.98,175.84,1
USR_00350,annual,10,37,9.4,19.5,12.7,1,3,3,1,0,16,23.12,231.20000000000002,0
USR_00351,premium,14,23,19.5,29.4,30.0,0,2,6,0,0,8,45.81,641.34,0
USR_00352,annual,1,38,2.2,15.2,11.7,0,2,1,0,0,0,26.13,26.13,0
USR_00353,monthly,20,32,25.3,12.0,33.4,0,3,12,0,0,1,32.71,654.2,0
USR_00354,monthly,6,42,16.6,1.8,5.5,1,3,13,1,0,2,30.41,182.46,0
USR_00355,annual,1,41,12.0,1.4,24.5,0,8,2,1,0,1,18.99,18.99,0
USR_00356,monthly,18,43,17.1,3.4,11.9,0,3,7,1,0,2,27.47,494.46,0
USR_00357,annual,5,43,12.2,4.5,11.9,1,1,3,2,1,3,19.67,98.35000000000001,0
USR_00358,premium,1,33,17.0,11.2,53.7,1,2,12,1,0,4,46.31,46.31,1
USR_00359,annual,12,22,11.2,25.2,9.9,1,2,2,1,0,18,23.54,282.48,1
USR_00360,monthly,25,23,3.4,26.6,43.7,0,6,0,1,0,11,30.6,765.0,1
USR_00361,annual,26,18,8.8,13.8,35.7,1,4,3,0,0,3,15.41,400.66,0
USR_00362,monthly,37,23,14.5,10.2,17.2,1,4,6,1,0,2,28.8,1065.6000000000001,1
USR_00363,annual,24,32,17.8,3.4,43.5,1,2,12,1,0,2,26.44,634.5600000000001,0
USR_00364,premium,1,27,23.0,33.4,67.0,0,3,9,1,0,0,50.56,50.56,0
USR_00365,monthly,5,30,7.0,13.3,37.7,0,3,5,0,0,6,28.47,142.35,0
USR_00366,premium,20,35,15.1,9.1,29.9,0,2,12,1,1,4,48.81,976.2,0
USR_00367,premium,5,29,1.7,1.3,34.0,0,4,1,0,0,4,50.02,250.10000000000002,0
USR_00368,monthly,11,23,14.8,21.0,26.3,1,5,9,2,0,4,31.83,350.13,0
USR_00369,monthly,11,31,19.0,5.2,15.7,0,4,4,1,0,7,30.78,338.58000000000004,0
USR_00370,monthly,5,24,0.9,27.7,38.4,1,0,0,0,1,30,30.98,154.9,1
USR_00371,monthly,28,29,10.0,2.2,36.2,1,0,8,0,0,9,28.81,806.68,0
USR_00372,monthly,8,42,0.4,1.0,28.9,1,2,0,0,0,3,27.78,222.24,0
USR_00373,annual,7,29,11.2,6.8,31.9,1,0,3,0,0,5,24.2,169.4,1
USR_00374,monthly,60,46,14.1,1.0,14.5,0,4,2,1,0,3,34.67,2080.2000000000003,0
USR_00375,monthly,8,43,3.3,1.0,27.6,1,5,3,0,0,3,28.25,226.0,0
USR_00376,annual,2,27,5.7,15.0,48.0,0,3,3,1,1,6,20.38,40.76,0
USR_00377,monthly,8,23,22.4,3.6,61.5,1,4,11,0,0,1,25.96,207.68,1
USR_00378,annual,20,31,13.4,12.2,31.9,1,1,10,0,0,4,16.93,338.6,0
USR_00379,monthly,17,41,12.9,10.2,48.6,0,2,6,1,0,5,32.31,549.27,0
USR_00380,monthly,18,28,7.5,1.8,24.6,0,2,5,2,0,1,32.33,581.9399999999999,0
USR_00381,annual,14,39,10.9,5.8,4.2,1,4,3,0,0,1,22.79,319.06,0
USR_00382,annual,3,41,13.8,1.0,44.1,0,1,1,0,0,4,26.68,80.03999999999999,0
USR_00383,premium,23,25,26.0,6.6,66.9,0,6,12,1,0,1,44.72,1028.56,0
USR_00384,annual,26,26,11.7,2.4,24.7,1,1,6,1,0,3,15.0,390.0,0
USR_00385,annual,2,37,12.1,1.2,14.0,0,1,3,0,0,8,21.27,42.54,0
USR_00386,monthly,1,33,20.5,4.6,13.4,1,2,3,0,1,1,30.95,30.95,0
USR_00387,monthly,44,26,9.8,1.0,18.2,1,6,1,0,0,1,35.34,1554.96,1
USR_00388,annual,24,29,11.7,17.0,16.6,1,7,2,0,0,5,21.47,515.28,0
USR_00389,annual,26,31,1.0,2.1,78.7,1,4,1,0,1,7,18.85,490.1,0
USR_00390,premium,26,19,28.7,11.8,29.5,0,7,6,1,0,3,52.45,1363.7,0
USR_00391,monthly,9,38,19.5,21.4,4.6,0,4,10,1,0,5,30.01,270.09000000000003,1
USR_00392,monthly,12,28,8.0,29.9,23.3,0,4,0,0,0,8,27.74,332.88,1
USR_00393,annual,9,18,18.1,9.8,12.2,1,1,6,2,0,5,23.34,210.06,0
USR_00394,monthly,1,31,13.9,18.6,29.1,1,6,11,0,0,19,30.07,30.07,0
USR_00395,premium,16,26,18.1,7.3,72.5,1,4,10,0,0,8,49.35,789.6,0
USR_00396,premium,8,45,23.7,8.1,40.4,0,1,7,1,0,4,49.38,395.04,0
USR_00397,monthly,12,27,5.7,9.5,56.5,1,4,2,2,0,0,38.06,456.72,1
USR_00398,annual,8,23,9.9,13.3,36.7,0,2,3,2,1,6,18.33,146.64,0
USR_00399,annual,8,36,2.7,13.3,38.4,0,5,0,0,1,6,18.13,145.04,1
USR_00400,monthly,2,26,13.9,18.5,62.6,1,2,6,2,0,4,30.5,61.0,0
USR_00401,premium,3,25,12.2,11.5,31.5,0,6,6,0,0,8,50.97,152.91,0
USR_00402,annual,2,36,4.2,25.7,11.8,1,5,0,1,0,0,20.42,40.84,0
USR_00403,annual,2,23,22.5,14.8,44.1,0,2,2,0,0,0,21.82,43.64,0
USR_00404,monthly,43,20,10.3,31.7,52.9,1,3,2,0,1,3,32.78,1409.54,1
USR_00405,premium,1,45,30.0,16.7,55.0,1,5,3,0,0,11,50.52,50.52,0
USR_00406,monthly,3,36,22.7,16.1,25.8,0,2,4,1,0,3,28.39,85.17,0
USR_00407,monthly,10,29,19.9,23.6,67.9,1,6,9,1,0,1,31.44,314.40000000000003,1
USR_00408,premium,11,31,13.7,12.8,26.7,1,5,7,1,0,43,48.54,533.9399999999999,1
USR_00409,monthly,2,36,5.2,2.4,4.5,1,2,1,0,0,5,29.94,59.88,1
USR_00410,monthly,18,39,3.2,1.0,12.3,0,5,2,2,0,1,26.87,483.66,1
USR_00411,premium,18,25,1.9,4.6,42.7,1,2,0,0,0,1,54.36,978.48,0
USR_00412,premium,3,34,5.6,20.2,52.8,0,2,1,0,0,4,51.79,155.37,0
USR_00413,annual,4,27,12.8,1.0,29.8,1,3,7,1,1,2,18.54,74.16,0
USR_00414,annual,33,30,17.9,2.0,28.0,0,3,2,0,0,1,22.27,734.91,0
USR_00415,monthly,20,33,16.9,1.3,65.5,1,2,6,0,0,13,35.53,710.6,0
USR_00416,monthly,14,31,17.6,1.0,28.5,0,2,3,2,0,1,29.52,413.28,0
USR_00417,monthly,1,37,15.4,19.9,32.2,1,4,8,1,0,10,28.15,28.15,0
USR_00418,annual,6,35,7.1,3.9,32.8,1,3,3,2,3,4,22.82,136.92000000000002,0
USR_00419,annual,9,19,10.5,15.7,21.0,1,4,4,1,1,18,19.58,176.21999999999997,0
USR_00420,annual,2,21,12.0,1.8,3.2,1,2,9,1,0,43,15.0,30.0,1
USR_00421,annual,7,29,4.2,6.3,35.8,0,2,3,2,0,2,17.99,125.92999999999999,0
USR_00422,monthly,11,46,21.1,1.5,51.7,1,1,9,0,0,2,27.0,297.0,0
USR_00423,monthly,4,25,9.0,1.0,49.9,1,1,2,0,0,2,35.59,142.36,1
USR_00424,monthly,18,30,21.4,11.4,28.4,1,1,6,0,0,7,32.17,579.0600000000001,1
USR_00425,annual,22,27,6.2,7.9,15.6,1,3,3,1,0,9,23.18,509.96,1
USR_00426,monthly,4,27,4.6,6.5,50.2,1,4,3,2,0,4,31.74,126.96,0
USR_00427,premium,21,33,10.8,1.0,21.3,1,1,7,0,0,3,51.24,1076.04,0
USR_00428,monthly,1,43,8.8,10.6,8.4,1,3,1,0,0,4,24.87,24.87,1
USR_00429,monthly,21,35,3.3,18.2,55.5,1,5,1,0,0,2,29.49,619.29,1
USR_00430,monthly,1,25,17.9,1.0,37.6,0,1,9,2,0,5,34.49,34.49,0
USR_00431,annual,1,54,18.5,6.4,25.4,1,5,11,0,2,12,15.0,15.0,1
USR_00432,annual,12,32,18.2,4.5,43.2,1,0,6,1,1,1,22.69,272.28000000000003,0
USR_00433,monthly,7,27,6.2,26.7,50.3,0,6,3,2,2,1,22.49,157.42999999999998,1
USR_00434,monthly,28,43,5.7,3.7,12.0,1,1,3,1,0,8,28.0,784.0,1
USR_00435,annual,5,28,14.0,34.6,40.8,1,4,5,2,1,2,22.41,112.05,0
USR_00436,monthly,4,45,13.8,21.2,21.9,1,2,9,0,0,1,29.81,119.24,0
USR_00437,annual,8,25,17.9,1.3,55.2,1,4,7,2,0,1,19.42,155.36,0
USR_00438,annual,7,43,5.4,7.9,17.2,1,2,4,0,0,8,22.16,155.12,0
USR_00439,monthly,5,33,18.6,12.6,44.6,1,4,6,0,0,2,26.46,132.3,0
USR_00440,monthly,14,42,16.7,10.8,12.8,1,4,6,0,0,0,28.85,403.90000000000003,0
USR_00441,premium,17,47,11.0,13.6,60.7,1,2,1,0,0,0,48.64,826.88,0
USR_00442,monthly,23,22,6.6,6.7,53.0,0,4,2,0,0,16,23.87,549.01,0
USR_00443,monthly,43,42,21.8,28.2,79.1,1,2,13,1,0,9,27.14,1167.02,0
USR_00444,annual,3,20,6.7,3.8,18.9,0,3,5,1,0,1,23.18,69.53999999999999,1
USR_00445,premium,15,23,20.3,1.2,80.8,1,2,13,0,0,2,55.46,831.9,0
USR_00446,premium,6,25,6.6,45.8,28.4,0,2,4,0,1,2,57.36,344.15999999999997,1
USR_00447,annual,13,36,11.8,12.7,31.3,1,1,7,3,0,1,21.56,280.28,0
USR_00448,monthly,7,32,13.2,12.9,31.2,1,3,4,0,0,4,21.55,150.85,1
USR_00449,monthly,60,30,7.9,20.4,14.5,1,0,1,2,0,9,29.68,1780.8,1
USR_00450,annual,15,33,13.1,6.6,15.9,0,4,2,1,2,12,22.93,343.95,0
USR_00451,annual,36,36,10.1,5.9,4.4,1,4,3,1,0,1,25.62,922.32,0
USR_00452,monthly,21,37,12.5,35.7,51.1,0,3,7,0,0,1,28.22,592.62,1
USR_00453,premium,27,40,28.0,5.9,69.9,0,8,2,1,0,0,54.37,1467.99,0
USR_00454,monthly,20,46,4.6,1.0,14.4,0,1,1,0,0,2,31.93,638.6,1
USR_00455,monthly,7,31,10.8,4.4,14.8,0,4,1,0,0,11,31.0,217.0,1
USR_00456,monthly,3,27,7.8,24.8,24.7,1,3,4,0,0,1,28.32,84.96000000000001,0
USR_00457,monthly,5,36,15.2,1.2,21.5,1,5,8,1,0,3,33.82,169.1,1
USR_00458,monthly,1,22,8.7,15.1,41.6,1,0,2,0,0,1,33.5,33.5,1
USR_00459,monthly,8,26,2.3,3.7,28.7,0,4,0,1,0,4,34.07,272.56,1
USR_00460,monthly,8,39,19.4,16.4,40.7,1,5,9,0,0,1,31.36,250.88,0
USR_00461,annual,8,31,20.4,8.7,33.9,1,5,7,1,0,5,15.33,122.64,0
USR_00462,annual,43,22,19.5,12.1,60.9,0,4,9,0,1,9,23.46,1008.7800000000001,1
USR_00463,annual,29,20,12.9,3.3,39.6,1,6,3,0,0,9,16.6,481.40000000000003,0
USR_00464,premium,2,32,27.7,2.2,50.9,0,0,7,0,2,1,59.44,118.88,0
USR_00465,monthly,5,41,1.7,1.0,32.7,1,2,1,0,0,3,35.82,179.1,1
USR_00466,monthly,6,41,4.3,21.0,62.0,1,4,1,0,0,11,32.93,197.57999999999998,0
USR_00467,premium,5,32,4.7,14.9,49.4,1,1,1,2,0,19,51.77,258.85,0
USR_00468,monthly,19,48,9.6,4.2,27.6,0,4,3,1,0,1,25.76,489.44000000000005,1
USR_00469,premium,8,31,7.4,21.8,52.9,1,6,6,0,0,2,47.55,380.4,0
USR_00470,monthly,10,30,2.2,21.5,10.2,0,4,1,0,0,9,32.17,321.70000000000005,0
USR_00471,premium,23,18,7.9,1.8,24.5,1,2,1,2,2,1,47.17,1084.91,0
USR_00472,monthly,19,28,6.5,15.0,42.8,1,1,2,0,0,4,35.06,666.1400000000001,0
USR_00473,premium,1,38,12.6,4.1,65.4,0,6,3,0,1,18,50.4,50.4,0
USR_00474,annual,15,44,20.3,7.6,35.5,1,0,8,0,0,0,15.0,225.0,0
USR_00475,premium,6,25,30.0,6.7,23.2,0,4,21,0,0,2,48.82,292.92,0
USR_00476,monthly,4,35,12.2,11.0,17.5,0,2,2,1,1,5,28.54,114.16,0
USR_00477,annual,1,40,14.6,5.1,47.9,0,3,2,0,0,2,23.63,23.63,0
USR_00478,premium,8,32,28.5,1.0,39.3,1,6,6,1,0,1,44.38,355.04,0
USR_00479,annual,5,18,4.5,13.4,3.8,0,4,3,1,0,13,21.64,108.2,1
USR_00480,annual,3,33,17.8,38.8,50.0,1,2,4,0,0,0,15.0,45.0,0
USR_00481,annual,14,38,10.2,13.2,12.1,1,3,4,0,0,0,19.0,266.0,0
USR_00482,monthly,17,24,12.7,9.3,53.1,0,4,4,2,0,1,32.39,550.63,1
USR_00483,annual,3,29,5.0,2.1,8.4,1,2,1,2,0,4,20.19,60.57000000000001,1
USR_00484,annual,1,22,4.7,11.8,65.9,1,7,2,1,0,5,21.83,21.83,0
USR_00485,premium,22,18,11.6,11.3,37.9,0,3,7,0,0,5,51.41,1131.02,1
USR_00486,monthly,1,40,8.7,11.6,11.7,0,3,3,0,0,2,41.8,41.8,1
USR_00487,monthly,33,31,6.7,26.7,26.0,1,3,3,1,0,15,36.34,1199.22,0
USR_00488,premium,11,44,8.5,15.1,44.7,1,2,5,0,0,2,49.05,539.55,0
USR_00489,premium,4,38,12.2,18.4,56.7,0,6,5,2,0,8,52.3,209.2,1
USR_00490,monthly,3,29,11.3,4.5,17.8,1,4,5,1,1,4,34.22,102.66,1
USR_00491,annual,1,31,9.9,3.8,20.9,0,0,5,0,2,4,18.52,18.52,1
USR_00492,monthly,3,36,1.7,2.8,33.3,1,2,1,1,0,18,31.4,94.19999999999999,1
USR_00493,monthly,1,39,8.9,18.1,34.1,1,3,3,0,0,0,25.49,25.49,1
USR_00494,monthly,11,34,14.9,14.4,46.1,1,3,6,0,0,13,27.67,304.37,0
USR_00495,monthly,2,40,16.5,5.0,51.8,0,5,4,1,0,0,27.86,55.72,0
USR_00496,annual,9,29,26.4,1.8,76.3,1,0,20,1,0,3,15.37,138.32999999999998,0
USR_00497,monthly,10,24,14.6,22.5,18.6,1,3,4,0,0,11,34.01,340.09999999999997,1
USR_00498,premium,4,31,19.8,5.8,47.3,1,2,14,0,0,6,46.74,186.96,0
USR_00499,premium,1,33,17.9,2.5,31.0,1,3,3,0,0,5,49.0,49.0,1
USR_00500,annual,1,22,2.4,1.9,21.9,1,3,2,0,0,12,21.78,21.78,0
USR_00501,annual,1,21,18.3,30.3,57.4,1,4,7,0,0,7,20.07,20.07,0
USR_00502,monthly,16,35,12.8,1.7,32.4,0,5,1,1,2,1,25.29,404.64,1
USR_00503,annual,4,28,4.2,5.3,43.5,1,4,2,0,0,27,15.0,60.0,0
USR_00504,annual,19,30,22.6,12.0,51.3,1,4,6,1,1,5,17.12,325.28000000000003,0
USR_00505,monthly,6,29,2.4,6.3,26.0,1,6,1,0,0,16,29.56,177.35999999999999,1
USR_00506,premium,7,44,11.4,7.8,41.7,1,3,6,1,1,1,56.49,395.43,0
USR_00507,annual,8,42,16.2,19.5,51.4,0,2,6,0,0,7,18.81,150.48,0
USR_00508,premium,14,22,9.1,60.0,36.6,1,2,1,0,0,7,47.39,663.46,0
USR_00509,annual,3,27,8.3,7.6,32.5,1,5,1,0,0,0,21.01,63.03,0
USR_00510,annual,1,38,16.3,5.7,14.1,0,2,9,0,1,4,15.0,15.0,0
USR_00511,monthly,9,36,10.2,6.3,33.6,1,4,3,0,0,3,27.08,243.71999999999997,1
USR_00512,premium,4,31,24.2,5.5,29.6,0,3,14,1,0,11,54.01,216.04,0
USR_00513,premium,7,22,20.5,7.7,39.6,1,3,9,2,0,5,51.03,357.21000000000004,1
USR_00514,monthly,12,26,10.0,4.9,20.5,0,3,6,1,0,5,28.83,345.96,1
USR_00515,monthly,8,27,2.9,7.5,46.1,0,1,2,0,1,0,31.3,250.4,1
USR_00516,monthly,11,34,5.9,34.9,14.4,1,3,3,0,0,3,29.5,324.5,1
USR_00517,annual,9,45,16.1,4.0,29.2,1,2,4,2,0,2,23.18,208.62,0
USR_00518,premium,16,26,30.0,12.7,48.0,1,3,7,0,0,3,49.8,796.8,0
USR_00519,monthly,14,23,1.2,8.0,46.1,1,4,0,0,0,20,27.94,391.16,0
USR_00520,annual,9,31,17.8,15.8,12.5,1,5,2,0,0,6,22.43,201.87,0
USR_00521,monthly,13,40,4.4,7.7,30.1,1,4,2,0,1,1,27.11,352.43,0
USR_00522,premium,24,20,19.5,2.1,25.2,1,2,11,1,0,0,53.17,1276.08,0
USR_00523,annual,6,43,22.6,24.7,66.0,1,3,5,0,0,12,19.65,117.89999999999999,0
USR_00524,annual,6,30,18.0,13.5,16.8,0,3,10,1,0,1,17.02,102.12,0
USR_00525,monthly,17,26,3.1,9.0,17.4,0,3,0,0,0,11,31.23,530.91,1
USR_00526,monthly,10,19,18.0,21.3,43.4,0,2,7,0,0,2,31.15,311.5,1
USR_00527,monthly,1,37,8.9,44.8,6.4,1,7,4,1,0,2,30.21,30.21,0
USR_00528,monthly,26,30,12.1,6.3,51.6,1,6,7,0,1,7,30.0,780.0,1
USR_00529,premium,1,33,10.3,5.2,53.8,1,2,7,0,0,0,53.54,53.54,0
USR_00530,annual,16,24,20.0,16.8,52.4,1,3,6,2,0,3,22.54,360.64,0
USR_00531,premium,17,29,30.0,7.3,45.9,1,4,7,0,0,11,44.86,762.62,0
USR_00532,premium,36,28,23.0,1.1,82.3,0,2,9,0,0,2,50.31,1811.16,1
USR_00533,annual,1,31,23.9,5.3,30.4,0,4,6,1,0,16,18.88,18.88,0
USR_00534,annual,10,26,21.4,19.8,37.3,0,6,8,0,0,1,19.76,197.60000000000002,1
USR_00535,premium,6,19,7.4,14.7,26.2,1,5,4,1,0,7,50.71,304.26,0
USR_00536,annual,4,53,14.5,23.8,53.7,1,1,7,1,0,0,17.98,71.92,0
USR_00537,monthly,1,21,16.3,1.9,41.6,1,3,2,1,0,4,29.44,29.44,1
USR_00538,monthly,9,33,26.1,3.4,38.2,0,4,9,0,0,5,28.47,256.23,0
USR_00539,monthly,7,18,20.8,2.9,50.8,1,4,8,0,0,1,32.34,226.38000000000002,0
USR_00540,premium,1,18,9.9,42.6,67.1,1,0,2,0,0,3,50.08,50.08,0
USR_00541,annual,11,32,9.8,2.2,63.2,0,5,4,1,0,2,17.06,187.66,1
USR_00542,monthly,16,33,14.0,10.9,2.3,1,7,5,0,0,5,22.87,365.92,1
USR_00543,annual,17,42,18.3,12.0,40.5,0,2,10,0,0,16,15.95,271.15,1
USR_00544,annual,28,35,13.4,11.6,11.3,1,2,6,0,3,2,20.68,579.04,1
USR_00545,monthly,6,30,17.6,14.1,31.3,0,6,3,2,0,16,27.62,165.72,1
USR_00546,monthly,36,24,12.2,7.9,27.6,1,5,4,0,0,7,29.71,1069.56,0
USR_00547,annual,24,43,6.1,1.0,19.9,1,3,3,0,0,3,22.84,548.16,0
USR_00548,annual,4,39,7.9,14.5,16.2,0,2,2,1,0,1,19.27,77.08,0
USR_00549,annual,2,22,10.9,4.0,35.0,1,6,2,0,1,13,15.0,30.0,1
USR_00550,annual,6,32,11.9,1.0,10.4,0,1,1,1,1,11,15.62,93.72,0
USR_00551,premium,6,33,4.1,2.2,36.8,1,6,1,0,0,11,47.83,286.98,1
USR_00552,annual,10,29,13.9,4.1,23.0,1,3,5,0,1,5,23.73,237.3,0
USR_00553,annual,10,38,18.8,6.8,48.9,1,5,6,0,0,3,18.84,188.4,0
USR_00554,premium,16,38,7.3,23.7,34.3,1,2,3,0,0,1,50.16,802.56,0
USR_00555,monthly,8,30,4.7,9.2,64.7,1,3,4,2,0,2,27.97,223.76,1
USR_00556,monthly,1,29,22.0,7.7,20.5,1,0,3,1,0,3,32.49,32.49,0
USR_00557,monthly,23,43,12.5,2.5,30.4,1,6,3,0,0,3,33.69,774.8699999999999,0
USR_00558,annual,4,39,14.8,38.4,39.6,1,3,4,0,0,8,15.0,60.0,0
USR_00559,annual,42,32,9.0,28.7,23.5,1,2,2,3,0,2,17.16,720.72,1
USR_00560,annual,1,18,5.6,20.3,14.8,1,3,2,0,0,4,27.1,27.1,0
USR_00561,monthly,38,34,17.4,4.7,29.6,0,4,2,0,0,4,30.36,1153.68,0
USR_00562,monthly,1,37,4.5,9.9,17.7,1,3,3,0,1,1,29.26,29.26,1
USR_00563,monthly,3,18,20.9,5.9,14.4,1,5,8,0,0,4,29.23,87.69,0
USR_00564,monthly,1,34,7.0,6.2,47.2,1,6,2,0,0,1,30.96,30.96,0
USR_00565,annual,14,28,7.1,1.0,28.4,1,3,3,1,0,8,16.97,237.57999999999998,0
USR_00566,monthly,22,30,15.5,1.8,63.0,0,4,8,0,0,9,28.57,628.54,0
USR_00567,monthly,6,24,24.1,39.0,32.7,0,2,16,0,0,0,30.63,183.78,1
USR_00568,premium,31,30,8.2,11.3,44.4,1,5,2,0,0,3,47.04,1458.24,0
USR_00569,monthly,10,43,4.4,1.0,5.9,0,4,1,0,0,6,30.76,307.6,1
USR_00570,annual,11,28,12.1,19.9,47.9,1,2,8,0,0,14,18.17,199.87,0
USR_00571,annual,22,39,13.7,1.1,33.6,1,4,7,0,3,2,19.78,435.16,0
USR_00572,monthly,4,25,10.9,14.8,19.0,0,3,5,1,0,7,25.37,101.48,0
USR_00573,annual,5,38,20.6,11.6,18.1,1,2,11,2,0,5,17.72,88.6,1
